This file provides a binary-file-specific mapping of applicable open source
license terms. This mapping file is still a work in progress and should not be
relied upon at this stage as it is incomplete. Updated versions will be
published as they become available. Contact licensing@qnx.com if you have
questions or require additional information.

Binary Name,Legal ID,Runtime Module
usr/sbin/named,ISC:149,Networking Technology
usr/sbin/named,ISC:150,Networking Technology
usr/sbin/named,ISC:151,Networking Technology
usr/sbin/named,ISC:152,Networking Technology
usr/sbin/named,ISC:153,Networking Technology
usr/sbin/named,ISC:154,Networking Technology
usr/sbin/named,ISC:155,Networking Technology
usr/sbin/named,ISC:156,Networking Technology
usr/sbin/named,ISC:157,Networking Technology
usr/sbin/named,ISC:158,Networking Technology
usr/sbin/named,ISC:159,Networking Technology
usr/sbin/named,ISC:161,Networking Technology
usr/sbin/named,ISC:163,Networking Technology
usr/sbin/named,ISC:164,Networking Technology
usr/sbin/named,ISC:165,Networking Technology
usr/sbin/named,ISC:169,Networking Technology
usr/sbin/named,ISC:170,Networking Technology
usr/sbin/named,ISC:171,Networking Technology
usr/sbin/named,ISC:172,Networking Technology
usr/sbin/named,ISC:173,Networking Technology
usr/sbin/named,ISC:174,Networking Technology
usr/sbin/named,ISC:175,Networking Technology
usr/sbin/named,ISC:177,Networking Technology
usr/sbin/named,ISC:178,Networking Technology
usr/sbin/named,ISC:179,Networking Technology
usr/sbin/named,ISC:188,Networking Technology
usr/sbin/named,ISC:189,Networking Technology
usr/sbin/named,ISC:190,Networking Technology
usr/sbin/named,ISC:191,Networking Technology
usr/sbin/named,ISC:192,Networking Technology
usr/sbin/named,ISC:193,Networking Technology
usr/sbin/named,ISC:194,Networking Technology
usr/sbin/named,ISC:195,Networking Technology
usr/sbin/named,ISC:196,Networking Technology
usr/sbin/named,ISC:197,Networking Technology
usr/sbin/named,ISC:198,Networking Technology
usr/sbin/named,ISC:199,Networking Technology
usr/sbin/named,ISC:200,Networking Technology
usr/sbin/named,ISC:201,Networking Technology
usr/sbin/named,ISC:202,Networking Technology
usr/sbin/named,ISC:203,Networking Technology
usr/sbin/named,ISC:204,Networking Technology
usr/sbin/named,ISC:205,Networking Technology
usr/sbin/named,ISC:206,Networking Technology
usr/sbin/named,ISC:207,Networking Technology
usr/sbin/named,ISC:208,Networking Technology
usr/sbin/named,ISC:209,Networking Technology
usr/sbin/named,ISC:210,Networking Technology
usr/sbin/named,ISC:211,Networking Technology
usr/sbin/named,ISC:212,Networking Technology
usr/sbin/named,ISC:213,Networking Technology
usr/sbin/named,ISC:214,Networking Technology
usr/sbin/named,ISC:215,Networking Technology
usr/sbin/named,ISC:216,Networking Technology
usr/sbin/named,ISC:217,Networking Technology
usr/sbin/named,ISC:218,Networking Technology
usr/sbin/named,ISC:219,Networking Technology
usr/sbin/named,ISC:220,Networking Technology
usr/sbin/named,ISC:221,Networking Technology
usr/sbin/named,ISC:222,Networking Technology
usr/sbin/named,ISC:223,Networking Technology
usr/sbin/named,ISC:224,Networking Technology
usr/sbin/named,ISC:225,Networking Technology
usr/sbin/named,ISC:226,Networking Technology
usr/sbin/named,ISC:227,Networking Technology
usr/sbin/named,ISC:228,Networking Technology
usr/sbin/named,ISC:229,Networking Technology
usr/sbin/named,ISC:230,Networking Technology
usr/sbin/named,ISC:234,Networking Technology
usr/sbin/named,ISC:235,Networking Technology
usr/sbin/named,ISC:236,Networking Technology
usr/sbin/named,ISC:237,Networking Technology
usr/sbin/named,ISC:238,Networking Technology
usr/sbin/named,ISC:239,Networking Technology
usr/sbin/named,ISC:240,Networking Technology
usr/sbin/named,ISC:241,Networking Technology
usr/sbin/named,ISC:242,Networking Technology
usr/sbin/named,ISC:243,Networking Technology
usr/sbin/named,ISC:244,Networking Technology
usr/sbin/named,ISC:245,Networking Technology
usr/sbin/named,ISC:246,Networking Technology
usr/sbin/named,ISC:247,Networking Technology
usr/sbin/named,ISC:248,Networking Technology
usr/sbin/named,ISC:249,Networking Technology
usr/sbin/named,ISC:250,Networking Technology
usr/sbin/named,ISC:251,Networking Technology
usr/sbin/named,ISC:252,Networking Technology
usr/sbin/named,ISC:253,Networking Technology
usr/sbin/named,ISC:254,Networking Technology
usr/sbin/named,ISC:255,Networking Technology
usr/sbin/named,ISC:256,Networking Technology
usr/sbin/named,ISC:257,Networking Technology
usr/sbin/named,ISC:258,Networking Technology
usr/sbin/named,ISC:33,Networking Technology
usr/sbin/named,ISC:51,Networking Technology
usr/sbin/named,ISC:68,Networking Technology
usr/sbin/named,ISC:89,Networking Technology
usr/sbin/named,ISC:90,Networking Technology
usr/sbin/named,ISC:91,Networking Technology
usr/sbin/named,ISC:92,Networking Technology
usr/sbin/named,ISC:93,Networking Technology
usr/sbin/named,ISC:94,Networking Technology
usr/sbin/named,ISC:95,Networking Technology
usr/sbin/named,ISC:96,Networking Technology
usr/sbin/named,ISC:97,Networking Technology
usr/sbin/named,ISC:98,Networking Technology
usr/sbin/named,ISC:99,Networking Technology
usr/sbin/named,ISCSTYLE:7,Networking Technology
usr/sbin/named,MD5:6,Networking Technology
usr/sbin/named,OO:1436,Networking Technology
usr/sbin/named,OO:1448,Networking Technology
usr/sbin/named,OO:245,Networking Technology
usr/sbin/named,OPENSSL:12,Networking Technology
usr/sbin/named,OPENSSL:18,Networking Technology
usr/sbin/named,OPENSSL:19,Networking Technology
usr/sbin/named,OPENSSL:22,Networking Technology
usr/sbin/named,OPENSSL:36,Networking Technology
usr/sbin/named,OPENSSL:43,Networking Technology
usr/sbin/named,OPENSSL:44,Networking Technology
usr/sbin/named,OPENSSL:54,Networking Technology
usr/sbin/named,OPENSSL:60,Networking Technology
usr/sbin/named,OPENSSL:67,Networking Technology
usr/sbin/named,OPENSSL:7,Networking Technology
usr/sbin/named,OPENSSL:82,Networking Technology
usr/sbin/named-checkconf,BSD1:125,Networking Technology
usr/sbin/named-checkconf,BSD1:207,Networking Technology
usr/sbin/named-checkconf,BSD1:218,Networking Technology
usr/sbin/named-checkconf,BSD1:247,Networking Technology
usr/sbin/named-checkconf,BSD1:257,Networking Technology
usr/sbin/named-checkconf,BSD1:270,Networking Technology
usr/sbin/named-checkconf,BSD1:273,Networking Technology
usr/sbin/named-checkconf,BSD1:298,Networking Technology
usr/sbin/named-checkconf,BSD1:300,Networking Technology
usr/sbin/named-checkconf,BSD1:315,Networking Technology
usr/sbin/named-checkconf,BSD1:84,Networking Technology
usr/sbin/named-checkconf,BSD2:101,Networking Technology
usr/sbin/named-checkconf,BSD2:107,Networking Technology
usr/sbin/named-checkconf,BSD2:237,Networking Technology
usr/sbin/named-checkconf,BSD2:253,Networking Technology
usr/sbin/named-checkconf,BSD2:259,Networking Technology
usr/sbin/named-checkconf,BSD2:87,Networking Technology
usr/sbin/named-checkconf,BSD3:42,Networking Technology
usr/sbin/named-checkconf,DEC:1,Networking Technology
usr/sbin/named-checkconf,EY1:1,Networking Technology
usr/sbin/named-checkconf,EY1:5,Networking Technology
usr/sbin/named-checkconf,ISC:100,Networking Technology
usr/sbin/named-checkconf,ISC:101,Networking Technology
usr/sbin/named-checkconf,ISC:104,Networking Technology
usr/sbin/named-checkconf,ISC:105,Networking Technology
usr/sbin/named-checkconf,ISC:106,Networking Technology
usr/sbin/named-checkconf,ISC:107,Networking Technology
usr/sbin/named-checkconf,ISC:108,Networking Technology
usr/sbin/named-checkconf,ISC:109,Networking Technology
usr/sbin/named-checkconf,ISC:110,Networking Technology
usr/sbin/named-checkconf,ISC:111,Networking Technology
usr/sbin/named-checkconf,ISC:112,Networking Technology
usr/sbin/named-checkconf,ISC:113,Networking Technology
usr/sbin/named-checkconf,ISC:114,Networking Technology
usr/sbin/named-checkconf,ISC:115,Networking Technology
usr/sbin/named-checkconf,ISC:116,Networking Technology
usr/sbin/named-checkconf,ISC:117,Networking Technology
usr/sbin/named-checkconf,ISC:120,Networking Technology
usr/sbin/named-checkconf,ISC:123,Networking Technology
usr/sbin/named-checkconf,ISC:124,Networking Technology
usr/sbin/named-checkconf,ISC:125,Networking Technology
usr/sbin/named-checkconf,ISC:126,Networking Technology
usr/sbin/named-checkconf,ISC:128,Networking Technology
usr/sbin/named-checkconf,ISC:129,Networking Technology
usr/sbin/named-checkconf,ISC:130,Networking Technology
usr/sbin/named-checkconf,ISC:131,Networking Technology
usr/sbin/named-checkconf,ISC:132,Networking Technology
usr/sbin/named-checkconf,ISC:133,Networking Technology
usr/sbin/named-checkconf,ISC:134,Networking Technology
usr/sbin/named-checkconf,ISC:136,Networking Technology
usr/sbin/named-checkconf,ISC:137,Networking Technology
usr/sbin/named-checkconf,ISC:138,Networking Technology
usr/sbin/named-checkconf,ISC:140,Networking Technology
usr/sbin/named-checkconf,ISC:141,Networking Technology
usr/sbin/named-checkconf,ISC:142,Networking Technology
usr/sbin/named-checkconf,ISC:143,Networking Technology
usr/sbin/named-checkconf,ISC:144,Networking Technology
usr/sbin/named-checkconf,ISC:146,Networking Technology
usr/sbin/named-checkconf,ISC:147,Networking Technology
usr/sbin/named-checkconf,ISC:148,Networking Technology
usr/sbin/named-checkconf,ISC:149,Networking Technology
usr/sbin/named-checkconf,ISC:150,Networking Technology
usr/sbin/named-checkconf,ISC:151,Networking Technology
usr/sbin/named-checkconf,ISC:152,Networking Technology
usr/sbin/named-checkconf,ISC:153,Networking Technology
usr/sbin/named-checkconf,ISC:154,Networking Technology
usr/sbin/named-checkconf,ISC:155,Networking Technology
usr/sbin/named-checkconf,ISC:156,Networking Technology
usr/sbin/named-checkconf,ISC:158,Networking Technology
usr/sbin/named-checkconf,ISC:159,Networking Technology
usr/sbin/named-checkconf,ISC:161,Networking Technology
usr/sbin/named-checkconf,ISC:163,Networking Technology
usr/sbin/named-checkconf,ISC:165,Networking Technology
usr/sbin/named-checkconf,ISC:170,Networking Technology
usr/sbin/named-checkconf,ISC:171,Networking Technology
usr/sbin/named-checkconf,ISC:172,Networking Technology
usr/sbin/named-checkconf,ISC:173,Networking Technology
usr/sbin/named-checkconf,ISC:174,Networking Technology
usr/sbin/named-checkconf,ISC:175,Networking Technology
usr/sbin/named-checkconf,ISC:178,Networking Technology
usr/sbin/named-checkconf,ISC:179,Networking Technology
usr/sbin/named-checkconf,ISC:188,Networking Technology
usr/sbin/named-checkconf,ISC:190,Networking Technology
usr/sbin/named-checkconf,ISC:191,Networking Technology
usr/sbin/named-checkconf,ISC:192,Networking Technology
usr/sbin/named-checkconf,ISC:194,Networking Technology
usr/sbin/named-checkconf,ISC:195,Networking Technology
usr/sbin/named-checkconf,ISC:196,Networking Technology
usr/sbin/named-checkconf,ISC:197,Networking Technology
usr/sbin/named-checkconf,ISC:198,Networking Technology
usr/sbin/named-checkconf,ISC:199,Networking Technology
usr/sbin/named-checkconf,ISC:200,Networking Technology
usr/sbin/named-checkconf,ISC:201,Networking Technology
usr/sbin/named-checkconf,ISC:202,Networking Technology
usr/sbin/named-checkconf,ISC:203,Networking Technology
usr/sbin/named-checkconf,ISC:204,Networking Technology
usr/sbin/named-checkconf,ISC:205,Networking Technology
usr/sbin/named-checkconf,ISC:206,Networking Technology
usr/sbin/named-checkconf,ISC:207,Networking Technology
usr/sbin/named-checkconf,ISC:208,Networking Technology
usr/sbin/named-checkconf,ISC:209,Networking Technology
usr/sbin/named-checkconf,ISC:210,Networking Technology
usr/sbin/named-checkconf,ISC:211,Networking Technology
usr/sbin/named-checkconf,ISC:212,Networking Technology
usr/sbin/named-checkconf,ISC:213,Networking Technology
usr/sbin/named-checkconf,ISC:214,Networking Technology
usr/sbin/named-checkconf,ISC:215,Networking Technology
usr/sbin/named-checkconf,ISC:216,Networking Technology
usr/sbin/named-checkconf,ISC:217,Networking Technology
usr/sbin/named-checkconf,ISC:218,Networking Technology
usr/sbin/named-checkconf,ISC:219,Networking Technology
usr/sbin/named-checkconf,ISC:221,Networking Technology
usr/sbin/named-checkconf,ISC:222,Networking Technology
usr/sbin/named-checkconf,ISC:223,Networking Technology
usr/sbin/named-checkconf,ISC:224,Networking Technology
usr/sbin/named-checkconf,ISC:225,Networking Technology
usr/sbin/named-checkconf,ISC:226,Networking Technology
usr/sbin/named-checkconf,ISC:227,Networking Technology
usr/sbin/named-checkconf,ISC:234,Networking Technology
usr/sbin/named-checkconf,ISC:235,Networking Technology
usr/sbin/named-checkconf,ISC:236,Networking Technology
usr/sbin/named-checkconf,ISC:237,Networking Technology
usr/sbin/named-checkconf,ISC:238,Networking Technology
usr/sbin/named-checkconf,ISC:239,Networking Technology
usr/sbin/named-checkconf,ISC:240,Networking Technology
usr/sbin/named-checkconf,ISC:241,Networking Technology
usr/sbin/named-checkconf,ISC:242,Networking Technology
usr/sbin/named-checkconf,ISC:243,Networking Technology
usr/sbin/named-checkconf,ISC:244,Networking Technology
usr/sbin/named-checkconf,ISC:245,Networking Technology
usr/sbin/named-checkconf,ISC:246,Networking Technology
usr/sbin/named-checkconf,ISC:247,Networking Technology
usr/sbin/named-checkconf,ISC:248,Networking Technology
usr/sbin/named-checkconf,ISC:249,Networking Technology
usr/sbin/named-checkconf,ISC:250,Networking Technology
usr/sbin/named-checkconf,ISC:251,Networking Technology
usr/sbin/named-checkconf,ISC:252,Networking Technology
usr/sbin/named-checkconf,ISC:253,Networking Technology
usr/sbin/named-checkconf,ISC:254,Networking Technology
usr/sbin/named-checkconf,ISC:255,Networking Technology
usr/sbin/named-checkconf,ISC:256,Networking Technology
usr/sbin/named-checkconf,ISC:257,Networking Technology
usr/sbin/named-checkconf,ISC:258,Networking Technology
usr/sbin/named-checkconf,ISC:33,Networking Technology
usr/sbin/named-checkconf,ISC:51,Networking Technology
usr/sbin/named-checkconf,ISC:68,Networking Technology
usr/sbin/named-checkconf,ISC:89,Networking Technology
usr/sbin/named-checkconf,ISC:91,Networking Technology
usr/sbin/named-checkconf,ISC:92,Networking Technology
usr/sbin/named-checkconf,ISC:93,Networking Technology
usr/sbin/named-checkconf,ISC:94,Networking Technology
usr/sbin/named-checkconf,ISC:95,Networking Technology
usr/sbin/named-checkconf,ISC:96,Networking Technology
usr/sbin/named-checkconf,ISC:97,Networking Technology
usr/sbin/named-checkconf,ISC:98,Networking Technology
usr/sbin/named-checkconf,ISC:99,Networking Technology
usr/sbin/named-checkconf,ISCSTYLE:7,Networking Technology
usr/sbin/named-checkconf,MD5:6,Networking Technology
usr/sbin/named-checkconf,OO:1436,Networking Technology
usr/sbin/named-checkconf,OO:1448,Networking Technology
usr/sbin/named-checkconf,OPENSSL:12,Networking Technology
usr/sbin/named-checkconf,OPENSSL:18,Networking Technology
usr/sbin/named-checkconf,OPENSSL:19,Networking Technology
usr/sbin/named-checkconf,OPENSSL:22,Networking Technology
usr/sbin/named-checkconf,OPENSSL:36,Networking Technology
usr/sbin/named-checkconf,OPENSSL:43,Networking Technology
usr/sbin/named-checkconf,OPENSSL:44,Networking Technology
usr/sbin/named-checkconf,OPENSSL:54,Networking Technology
usr/sbin/named-checkconf,OPENSSL:60,Networking Technology
usr/sbin/named-checkconf,OPENSSL:67,Networking Technology
usr/sbin/named-checkconf,OPENSSL:7,Networking Technology
usr/sbin/named-checkconf,OPENSSL:82,Networking Technology
usr/sbin/named-checkzone,BSD1:125,Networking Technology
usr/sbin/named-checkzone,BSD1:207,Networking Technology
usr/sbin/named-checkzone,BSD1:218,Networking Technology
usr/sbin/named-checkzone,BSD1:247,Networking Technology
usr/sbin/named-checkzone,BSD1:257,Networking Technology
usr/sbin/named-checkzone,BSD1:270,Networking Technology
usr/sbin/named-checkzone,BSD1:273,Networking Technology
usr/sbin/named-checkzone,BSD1:298,Networking Technology
usr/sbin/named-checkzone,BSD1:300,Networking Technology
usr/sbin/named-checkzone,BSD1:315,Networking Technology
usr/sbin/named-checkzone,BSD1:84,Networking Technology
usr/sbin/named-checkzone,BSD2:101,Networking Technology
usr/sbin/named-checkzone,BSD2:107,Networking Technology
usr/sbin/named-checkzone,BSD2:237,Networking Technology
usr/sbin/named-checkzone,BSD2:253,Networking Technology
usr/sbin/named-checkzone,BSD2:259,Networking Technology
usr/sbin/named-checkzone,BSD2:87,Networking Technology
usr/sbin/named-checkzone,BSD3:42,Networking Technology
usr/sbin/named-checkzone,DEC:1,Networking Technology
usr/sbin/named-checkzone,EY1:1,Networking Technology
usr/sbin/named-checkzone,EY1:5,Networking Technology
usr/sbin/named-checkzone,ISC:100,Networking Technology
usr/sbin/named-checkzone,ISC:101,Networking Technology
usr/sbin/named-checkzone,ISC:104,Networking Technology
usr/sbin/named-checkzone,ISC:105,Networking Technology
usr/sbin/named-checkzone,ISC:106,Networking Technology
usr/sbin/named-checkzone,ISC:107,Networking Technology
usr/sbin/named-checkzone,ISC:108,Networking Technology
usr/sbin/named-checkzone,ISC:109,Networking Technology
usr/sbin/named-checkzone,ISC:110,Networking Technology
usr/sbin/named-checkzone,ISC:111,Networking Technology
usr/sbin/named-checkzone,ISC:112,Networking Technology
usr/sbin/named-checkzone,ISC:113,Networking Technology
usr/sbin/named-checkzone,ISC:114,Networking Technology
usr/sbin/named-checkzone,ISC:115,Networking Technology
usr/sbin/named-checkzone,ISC:116,Networking Technology
usr/sbin/named-checkzone,ISC:117,Networking Technology
usr/sbin/named-checkzone,ISC:120,Networking Technology
usr/sbin/named-checkzone,ISC:123,Networking Technology
usr/sbin/named-checkzone,ISC:124,Networking Technology
usr/sbin/named-checkzone,ISC:125,Networking Technology
usr/sbin/named-checkzone,ISC:126,Networking Technology
usr/sbin/named-checkzone,ISC:128,Networking Technology
usr/sbin/named-checkzone,ISC:129,Networking Technology
usr/sbin/named-checkzone,ISC:130,Networking Technology
usr/sbin/named-checkzone,ISC:131,Networking Technology
usr/sbin/named-checkzone,ISC:132,Networking Technology
usr/sbin/named-checkzone,ISC:133,Networking Technology
usr/sbin/named-checkzone,ISC:136,Networking Technology
usr/sbin/named-checkzone,ISC:137,Networking Technology
usr/sbin/named-checkzone,ISC:138,Networking Technology
usr/sbin/named-checkzone,ISC:140,Networking Technology
usr/sbin/named-checkzone,ISC:141,Networking Technology
usr/sbin/named-checkzone,ISC:142,Networking Technology
usr/sbin/named-checkzone,ISC:143,Networking Technology
usr/sbin/named-checkzone,ISC:144,Networking Technology
usr/sbin/named-checkzone,ISC:146,Networking Technology
usr/sbin/named-checkzone,ISC:147,Networking Technology
usr/sbin/named-checkzone,ISC:148,Networking Technology
usr/sbin/named-checkzone,ISC:149,Networking Technology
usr/sbin/named-checkzone,ISC:150,Networking Technology
usr/sbin/named-checkzone,ISC:151,Networking Technology
usr/sbin/named-checkzone,ISC:152,Networking Technology
usr/sbin/named-checkzone,ISC:153,Networking Technology
usr/sbin/named-checkzone,ISC:154,Networking Technology
usr/sbin/named-checkzone,ISC:155,Networking Technology
usr/sbin/named-checkzone,ISC:156,Networking Technology
usr/sbin/named-checkzone,ISC:159,Networking Technology
usr/sbin/named-checkzone,ISC:161,Networking Technology
usr/sbin/named-checkzone,ISC:163,Networking Technology
usr/sbin/named-checkzone,ISC:165,Networking Technology
usr/sbin/named-checkzone,ISC:170,Networking Technology
usr/sbin/named-checkzone,ISC:171,Networking Technology
usr/sbin/named-checkzone,ISC:172,Networking Technology
usr/sbin/named-checkzone,ISC:173,Networking Technology
usr/sbin/named-checkzone,ISC:174,Networking Technology
usr/sbin/named-checkzone,ISC:175,Networking Technology
usr/sbin/named-checkzone,ISC:178,Networking Technology
usr/sbin/named-checkzone,ISC:179,Networking Technology
usr/sbin/named-checkzone,ISC:188,Networking Technology
usr/sbin/named-checkzone,ISC:190,Networking Technology
usr/sbin/named-checkzone,ISC:191,Networking Technology
usr/sbin/named-checkzone,ISC:192,Networking Technology
usr/sbin/named-checkzone,ISC:194,Networking Technology
usr/sbin/named-checkzone,ISC:195,Networking Technology
